SKU;Quantidade;Preco;Marca;Descricao
"SA00P350N05AAAACN390851";1;187.5;"Sandrini";"Tênis Sandrini Xbold Unissex Estilo Urbano Skatista"
"SA00P350N05AAAACN400852";0;187.5;"Sandrini";"Tênis Sandrini Xbold Unissex Estilo Urbano Skatista"
"SA00P350N05AAAACN410853";2;187.5;"Sandrini";"Tênis Sandrini Xbold Unissex Estilo Urbano Skatista"
"SA00P350N05AAAACN420854";0;187.5;"Sandrini";"Tênis Sandrini Xbold Unissex Estilo Urbano Skatista"
"SA00P350N05AAAACN430855";0;187.5;"Sandrini";"Tênis Sandrini Xbold Unissex Estilo Urbano Skatista"
"SA00SM385SDAACNCN390898";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAACNCN400899";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAACNCN410900";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAACNCN420901";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAACNCN430902";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAACNCN440903";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN390910";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN400911";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN410912";1;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN420913";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN430914";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDAYCNCN440915";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN390904";10;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN400905";23;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN410906";22;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN420907";19;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN430908";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SM385SDBYCNCN440909";0;189.99;"Sandrini";"Sapatênis Sandrini Ease Masculino Iate Mule Slip-on Casual"
"SA00SN27702AACNCN390653";1;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SN27702AACNCN400654";0;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SN27702AACNCN410655";0;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SN27702AACNCN420656";0;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SN27702AACNCN430657";0;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SN27702AACNCN440658";0;162.5;"Sandrini";"Mocassim Sandrini Moove On Masculino Slip On Conforto"
"SA00SNECK01AAABAF390052";37;187.48;"Sandrini";"Tênis Sapatenis One Sandrini Masculino Confortável Urbano"
"SA00SNECK01AAABAF400053";11;187.48;"Sandrini";"Tênis Sapatenis One Sandrini Masculino Confortável Urbano"
"SA00SNECK01AAABAF410054";13;187.48;"Sandrini";"Tênis Sapatenis One Sandrini Masculino Confortável Urbano"
"SA00SNECK01AAABAF420055";10;187.48;"Sandrini";"Tênis Sapatenis One Sandrini Masculino Confortável Urbano"
"SA00SNECK01AAABAF430056";7;187.48;"Sandrini";"Tênis Sapatenis One Sandrini Masculino Confortável Urbano"
"SA025132009ADBWCN350610";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132009ADBWCN360611";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132009ADBWCN370612";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132009ADBWCN380613";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132009ADBWCN390614";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132009ADBWCN400615";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN350616";47;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN360617";60;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN370618";241;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN380619";21;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN390620";152;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132011BPBHCN400621";1;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN350671";100;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN360672";337;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN370673";606;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN380674";42;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN390605";132;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN400606";108;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN410607";98;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN420608";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN430609";2;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132149BPAACN441022";0;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN350667";3;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN360668";17;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN370669";200;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN380670";46;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN390600";55;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN400601";53;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN410602";87;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN420603";71;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN430604";43;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132197AABPCN441023";45;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN350675";107;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN360676";249;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN370677";421;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN380678";41;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN390636";82;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN400637";59;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN410638";42;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN420639";32;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN430640";19;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA025132299ABADCN441021";11;74.9;"Sandrini";"Tênis Sandrini Aero Run Academia Caminhada Treino"
"SA0A6230021AICNCN380951";0;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN390952";54;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN400953";126;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN410954";73;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN420955";51;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN430956";14;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230021AICNCN440957";9;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA380958";0;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA390959";38;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA400960";201;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA410961";0;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA420962";0;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA430963";2;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230033AAAAAA440964";19;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN390408";228;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN400409";571;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN410410";446;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN420411";350;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN430412";93;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0A6230063ABBYCN440413";132;189.99;"Sandrini";"Tênis Sneaker Sandrini Spryte Masculino Urbano Casual"
"SA0CIT02SADBBCNCN390478";0;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SADBBCNCN400479";12;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SADBBCNCN410480";1;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SADBBCNCN420481";9;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SADBBCNCN430482";2;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SADBBCNCN440483";3;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN390472";0;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN400473";0;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN410474";0;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN420475";0;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN430476";4;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0CIT02SAFCYCNCN440477";4;124.99;"Sandrini";"Sapatênis Sandrini Blanc Masculino Casual Leve Estilo"
"SA0ESP10SABAYCNCN440501";6;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SABAYCNCN450502";10;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SABAYCNCN460503";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SABAYCNCN470504";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SABAYCNCN480505";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SAEAACNCN440496";14;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SAEAACNCN450497";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SAEAACNCN460498";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SAEAACNCN470499";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0ESP10SAEAACNCN480500";0;212.19;"Sandrini";"Sapatênis Sandrini Velvet Masculino Tamanhos Grandes Até 48"
"SA0RKT48901AAAFCN390641";0;228.13;"Sandrini";"Tênis Sandrini Redline Masculino Skate Casual Confortável"
"SA0RKT48901AAAFCN400642";8;228.13;"Sandrini";"Tênis Sandrini Redline Masculino Skate Casual Confortável"
"SA0RKT48901AAAFCN410643";0;228.13;"Sandrini";"Tênis Sandrini Redline Masculino Skate Casual Confortável"
"SA0RKT48901AAAFCN420644";0;228.13;"Sandrini";"Tênis Sandrini Redline Masculino Skate Casual Confortável"
"SA0RKT48901AAAFCN430645";0;228.13;"Sandrini";"Tênis Sandrini Redline Masculino Skate Casual Confortável"
"SA0RKT57001AACNCN390506";6;234.58;"Sandrini";"Tênis Sandrini Blackcore Masculino Casual Street Confortável"
"SA0RKT57001AACNCN400507";0;234.58;"Sandrini";"Tênis Sandrini Blackcore Masculino Casual Street Confortável"
"SA0RKT57001AACNCN410508";1;234.58;"Sandrini";"Tênis Sandrini Blackcore Masculino Casual Street Confortável"
"SA0RKT57001AACNCN420509";0;234.58;"Sandrini";"Tênis Sandrini Blackcore Masculino Casual Street Confortável"
"SA0RKT57001AACNCN430510";8;234.58;"Sandrini";"Tênis Sandrini Blackcore Masculino Casual Street Confortável"
"SA0SB010CSDAGCNCN390532";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010CSDAGCNCN400533";1;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010CSDAGCNCN410534";1;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010CSDAGCNCN420535";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010CSDAGCNCN430536";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010CSDAGCNCN440537";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010LSDAACNCN390526";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010LSDAACNCN400527";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010LSDAACNCN410528";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010LSDAACNCN430530";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SA0SB010LSDAACNCN440531";0;193.75;"Sandrini";"Sandália Papete Sandrini Neoslide Masculina Confortável Leve"
"SAPATENISVOX8052CCACLRT39";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCACLRT40";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCACLRT41";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCACLRT42";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCACLRT43";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCARAMELOT39";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCARAMELOT40";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCARAMELOT41";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCARAMELOT42";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATENISVOX8052CCARAMELOT43";0;324.99;"Ferracini";"Sapatênis Vox Ferracini Com Zíper Couro Casual Masculino  "
"SAPATO77500CPTT37";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT38";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT39";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT40";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT41";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT42";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT43";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT44";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAPATO77500CPTT45";0;287.49;"Jota Pe";"Sapato Social Couro Jota Pe Airbag Confortável Leve Original"
"SAS3504SAD1AACNCN390568";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD1AACNCN400569";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD1AACNCN410570";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD1AACNCN420571";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD1AACNCN430572";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD1AACNCN440573";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD6ABADCN390574";9;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD6ABADCN400575";28;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD6ABADCN410576";22;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD6ABADCN430578";34;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SAS3504SAD6ABADCN440579";0;64.25;"Sandrini";"Chinelo Sandrini Slide Beat Masculino Casual Confortável"
"SI00D419NADABCNCN0G0061";9;63.6;"Sigvaris";"Meia De Compressão 3/4 Sigvaris 18-23mmhg Média Não Estéril"
"SI00D419NADABCNCN0M0063";0;63.6;"Sigvaris";"Meia De Compressão 3/4 Sigvaris 18-23mmhg Média Não Estéril"
"SI00D419NADABCNCN0P0064";11;63.6;"Sigvaris";"Meia De Compressão 3/4 Sigvaris 18-23mmhg Média Não Estéril"
"SI00D419NADABCNCNEG0065";5;63.6;"Sigvaris";"Meia De Compressão 3/4 Sigvaris 18-23mmhg Média Não Estéril"
"SI00D419NADABCNCNGG0062";7;63.6;"Sigvaris";"Meia De Compressão 3/4 Sigvaris 18-23mmhg Média Não Estéril"
"SI00D419NAFABCNCN0G0066";0;226.29;"Sigvaris";"Meia Longa Sigvaris Circulação Compressão Média 18-23mmhg"
"SI00D419NAFABCNCN0M0068";0;226.29;"Sigvaris";"Meia Longa Sigvaris Circulação Compressão Média 18-23mmhg"
"SI00D419NAFABCNCN0P0069";0;226.29;"Sigvaris";"Meia Longa Sigvaris Circulação Compressão Média 18-23mmhg"
"SI00D419NAFABCNCNEG0070";9;226.29;"Sigvaris";"Meia Longa Sigvaris Circulação Compressão Média 18-23mmhg"
"SI00D419NAFABCNCNGG0067";1;226.29;"Sigvaris";"Meia Longa Sigvaris Circulação Compressão Média 18-23mmhg"
"SK000129525AZAOCN340241";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000129525AZAOCN350242";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000129525AZAOCN360243";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000129525AZAOCN370244";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000129525AZAOCN380245";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000129525AZAOCN390246";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK000216324AECNCN380101";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN390107";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN400106";3;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN410105";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN420104";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN430103";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AECNCN440102";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN380008";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN390009";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN400010";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN410011";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN420012";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000216324AQCNCN430013";0;549.92;"Skechers";"Tenis Skechers Go Walk Hands Flex Masculino Casual Original"
"SK000220865AACNCN390290";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN390291";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN400015";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN410016";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN420017";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN430018";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000220865AACNCN440292";0;624.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Masculino Leve Corrida"
"SK000896248AACNCN340032";0;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK000896248AACNCN350033";2;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK000896248AACNCN360034";0;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK000896248AACNCN370035";0;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK000896248AACNCN380036";0;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK000896248AACNCN390037";0;324.99;"Skechers";"Tênis Skechers Bountiful Confortável Original"
"SK00R150051AEAOAB400199";0;781.25;"Skechers";"Tênis Skechers Arch Fit 2.0 Big League Feminino Mesh Running"
"SK0128607BRABAOBV340222";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV350223";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV360224";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV370225";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV380226";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV390227";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0128607BRABAOBV400228";0;499.99;"Skechers";"Tênis Skechers Go Run Consistent 2.0 Mile Feminino Corrida"
"SK0129000BRADBJCN340309";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRADBJCN350310";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRADBJCN360311";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRADBJCN370312";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRADBJCN380313";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRAOASAB340278";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRAOASAB350279";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRAOASAB360280";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRAOASAB370281";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
"SK0129000BRAOASAB380282";0;499.99;"Skechers";"Tênis Skechers Go Run Elevate 2.0 Feminino Esportivo Confort"
